snapshot_date,symbol,gics_sector,sector,composite_score,sector_rank,z_momentum,z_liquidity,z_risk
2025-01-31,SHEL.L,Energy,Energy,1.1602975715718933,1,0.9667815016685436,2.4502863315407684,-0.4508570213130671
2025-01-31,TTE.PA,Energy,Energy,1.1132269851104128,2,1.3858047062789118,-0.47847585206117277,-1.8871966587765014
2025-01-31,ORA.PA,Communication Services,Communication Services,1.1117998029816851,1,1.506870636872028,-0.9262839309849287,-1.9646710352772705
2025-01-31,IHG.L,Consumer Discretionary,Consumer Discretionary,1.0587129528368162,2,1.6336116877257274,-0.5617591746732435,-0.9544888756801426
2025-01-31,KEYS,Information Technology,Information Technology,1.0436123335365324,1,1.6566328724931996,-0.571079227013337,-0.8192422772164002
2025-01-31,IMI.L,Industrials,Industrials,1.0277682878397743,2,1.4955524527787276,-0.19718702219050407,-0.8493711030531924
2025-01-31,NG.L,Utilities,Utilities,1.0052029365683912,1,0.4786539977341154,2.7512931994968155,-0.838759490142795
2025-01-31,ENGI.PA,Utilities,Utilities,0.9894628226327189,2,1.4148815389208562,-0.5565880544337234,-1.2592575508347492
2025-01-31,BRBY.L,Consumer Discretionary,Consumer Discretionary,0.9212146215007332,3,1.3581785957074828,0.34758992354744855,-0.18394739683376957
2025-01-31,BAYN.DE,Health Care,Health Care,0.9145016085664465,3,1.6194919582061666,-0.3883889828913873,-0.1024211511051201
2025-01-31,NEM,Materials,Materials,0.8779487518110991,1,1.3855882475817547,-0.5318125266642486,-0.7647915429744799
2025-01-31,WMT,Consumer Staples,Consumer Staples,0.8706141825895883,2,1.285602518868766,-0.42041918575538373,-0.9166825420970268
2025-01-31,PLD,Real Estate,Real Estate,0.8691068923450902,2,1.1899626934692502,0.2372975441061202,-0.5383488372115801
2025-01-31,EDV.L,Materials,Materials,0.8603345406605902,2,1.3885507517881948,-0.47324116541183425,-0.6092616133502013
2025-01-31,AMZN,Consumer Discretionary,Consumer Discretionary,0.8422586748110099,4,0.15629655790921437,2.894382225140844,-0.8480214751865623
2025-01-31,SMIN.L,Industrials,Industrials,0.8347116355302395,3,1.3950121148966113,-0.035034960356843975,-0.02355679331820789
2025-01-31,TD.TO,Financials,Financials,0.8261447956951868,3,1.0705099818034616,-0.41042496258550654,-1.3296189956510562
2025-01-31,AMGN,Health Care,Health Care,0.8134715786728312,4,1.1700333632806632,-0.27261371996438355,-0.8298715234865501
2025-01-31,STAN.L,Financials,Financials,0.8127346115719585,4,1.036343530537017,0.5636072014911544,-0.39103526475758654
2025-01-31,AAF.L,Communication Services,Communication Services,0.7677673626269587,2,1.4843584559811087,-0.6745125966387919,-0.060274041830259514
2025-01-31,AHT.L,Industrials,Industrials,0.7230133637251787,4,0.6214659051387379,1.3129990501306803,-0.4376700530789995
2025-01-31,RIO.L,Materials,Materials,0.6929599383530824,3,0.2571967310700114,2.1334853798106344,-0.5597241187447435
2025-01-31,HLMA.L,Industrials,Industrials,0.691985846864983,5,1.109811671419336,0.06780974243781274,-0.06268447762909439
2025-01-31,CNA.L,Utilities,Utilities,0.6801681851266702,3,0.9231970233822367,0.7604875017148188,0.12923764622817802
2025-01-31,ULVR.L,Consumer Staples,Consumer Staples,0.5758735328712503,3,0.10288166593164226,1.5219215357731102,-1.0488011307882144
2025-01-31,LRCX,Information Technology,Information Technology,0.5387343312181594,2,1.0321628362905377,-0.4922493759375352,-0.08943252315671872
2025-01-31,STX,Information Technology,Information Technology,0.5349681206659311,3,1.0341286363524098,-0.5524586494860687,-0.12491334375849523
2025-01-31,SMT.L,Financials,Financials,0.48305395618571967,5,0.6642403359112246,-0.016085578997412153,-0.43863435219233704
2025-02-28,RR.L,Industrials,Industrials,1.9189856856860874,1,1.6992377485913557,3.874578017185655,-0.6226371654707156
2025-02-28,EN.PA,Industrials,Industrials,1.795510422948712,2,2.671724301877541,-0.4947181790628486,-1.457097388173786
2025-02-28,NXT.L,Consumer Discretionary,Consumer Discretionary,1.5512551598754445,1,1.7740249802647452,0.9514464022174948,-1.4827544563654915
2025-02-28,HSBA.L,Financials,Financials,1.4855906510006456,1,1.236328101794635,3.5059900709954537,-0.21297887862386797
2025-02-28,AAPL,Information Technology,Information Technology,1.475073079556438,1,2.073038250200003,0.5693675048348964,-0.5868831423472842
2025-02-28,STAN.L,Financials,Financials,1.4540793255953768,2,1.707259334413382,0.640782978343161,-1.5078356463935767
2025-02-28,ABBV,Health Care,Health Care,1.3824340001168287,1,2.1280618389064467,-0.24811562954800978,-0.776100113412814
2025-02-28,UNI.MC,Financials,Financials,1.3720986559779291,3,2.044473489159215,-0.5538779949612689,-1.28095080737327
2025-02-28,KO,Consumer Staples,Consumer Staples,1.3209272183131107,1,1.9143883696152997,-0.46864543808768316,-1.3301164208073377
2025-02-28,LNT,Utilities,Utilities,1.2673546428328395,1,1.6346768105642089,-0.5528366296552293,-1.9855794121268011
2025-02-28,LLOY.L,Financials,Financials,1.245497450225968,4,1.5454299419955388,1.3681913051055554,-0.2230061200376679
2025-02-28,RKT.L,Consumer Discretionary,Consumer Discretionary,1.2351587616320108,2,0.5289224053509649,2.556568053227874,-2.0324585388792844
2025-02-28,ORA.PA,Communication Services,Communication Services,1.128491391856369,1,1.6236964843971036,-0.8637555688454278,-1.6351230749359618
2025-02-28,CABK.MC,Financials,Financials,1.10785178521887,5,1.6489314641686645,-0.5456875209406766,-1.138152054529033
2025-02-28,WELL,Real Estate,Real Estate,1.0834564715417787,1,1.5594245750615752,-0.03504411179985583,-0.774052744324024
2025-02-28,LIN,Materials,Materials,1.065143100234455,1,1.3849118975497074,-0.4500836660872576,-1.6210634746104091
2025-02-28,AZN.L,Health Care,Health Care,1.019648911536568,2,0.27794413793466805,4.011727869537109,-0.2526842743417267
2025-02-28,CSCO,Information Technology,Information Technology,1.0110998897430594,2,1.1912413908928778,-0.45054326397402106,-1.9323185400106848
2025-02-28,LLY,Health Care,Health Care,0.9727935581053436,3,1.435174742309248,-0.04616938233174074,-0.6046129459307146
2025-02-28,EVRG,Utilities,Utilities,0.9008487734501184,2,1.277936211642455,-0.5461807338310639,-1.2166159661542904
2025-02-28,HLT,Consumer Discretionary,Consumer Discretionary,0.8992572755153085,3,1.1981091840226856,-0.3949323876767609,-1.296891213185247
2025-02-28,JNJ,Health Care,Health Care,0.8400733788611894,4,1.2926331802750108,-0.21813191560742015,-0.540599269088335
2025-02-28,TTE.PA,Energy,Energy,0.8194106482007708,1,1.132293527738785,-0.4926903315191566,-1.1928629893066556
2025-02-28,REP.MC,Energy,Energy,0.7919554771619198,2,1.238287832037539,-0.5077949779669777,-0.7527088676639596
2025-02-28,BA.L,Industrials,Industrials,0.716857734272226,3,0.9679897989784203,1.822079764756274,1.141760490330405
2025-02-28,ADI,Information Technology,Information Technology,0.6868834518092675,3,1.2267142003041702,-0.4827330464136756,-0.23700770454750247
2025-02-28,MNST,Consumer Staples,Consumer Staples,0.6392026180137848,2,1.1488414206483655,-0.5770831059684748,-0.3265719340923021
2025-02-28,NUE,Materials,Materials,0.6308073206250745,2,1.376887575470734,-0.553411089812855,0.4232150334739737
2025-02-28,SMIN.L,Industrials,Industrials,0.6036308572145421,4,0.6567570162563894,0.16430347156176833,-0.8835797657417741
2025-02-28,TJX,Consumer Discretionary,Consumer Discretionary,0.5875499378267925,4,0.5705735822090482,-0.34352728589472165,-1.5695562284015399
2025-02-28,SPG,Real Estate,Real Estate,0.5854170925066575,2,0.8347591057524382,-0.38031019920268705,-0.80311834447866
2025-02-28,FRES.L,Materials,Materials,0.567906125121963,3,0.9601351490876031,-0.4568491055314003,-0.4159742838784058
2025-02-28,VZ,Communication Services,Communication Services,0.5214956626136845,2,0.8038288697099268,-0.6007539934605471,-0.7967456973991892
2025-02-28,ENGI.PA,Utilities,Utilities,0.48497892184297864,3,0.8334152608229218,-0.56090461609852,-0.4855534428446482
2025-02-28,TSCO.L,Consumer Staples,Consumer Staples,0.4276681631901541,3,0.3947678990110599,0.1794002285716409,-0.7746368903459498
2025-02-28,IMI.L,Industrials,Industrials,0.38305418352380494,5,0.4799103631397375,-0.23608559912122226,-0.7116254273210343
2025-03-31,PRU.L,Financials,Financials,2.116310900745268,1,2.753475529683719,0.5244891476207196,-1.796638767054464
2025-03-31,NXT.L,Consumer Discretionary,Consumer Discretionary,1.8241829724407772,1,2.1016957294460217,0.9218895415388558,-1.893938132326965
2025-03-31,RR.L,Industrials,Industrials,1.7441851817869884,1,1.7326623984387868,3.667139168879413,0.1442004552608312
2025-03-31,ENGI.PA,Utilities,Utilities,1.671464886390477,1,2.381034074800701,-0.5256257774787234,-1.7398479850290056
2025-03-31,CAH,Health Care,Health Care,1.5151047540522264,1,2.4240705520725974,-0.38362094165652527,-0.6869330556998655
2025-03-31,EN.PA,Industrials,Industrials,1.5003343122592783,2,2.2405425760221944,-0.4524013336657524,-1.2324451668955616
2025-03-31,FRES.L,Materials,Materials,1.4971549109640239,1,2.150010033876724,-0.47397532044309837,-1.5097197736330463
2025-03-31,BA.L,Industrials,Industrials,1.470445278537886,3,1.6358600768170346,2.3543970744845932,-0.09024908775373447
2025-03-31,PHNX.L,Financials,Financials,1.4525852881898733,2,1.7393160149813107,-0.1876276976618649,-2.2326060936673
2025-03-31,VTR,Real Estate,Real Estate,1.4208713522540966,1,1.9404366548423504,-0.4310311547710167,-1.7140779515144493
2025-03-31,RKT.L,Consumer Discretionary,Consumer Discretionary,1.2664343840786314,2,0.8568875108817628,2.3150395141136393,-1.4464698736342287
2025-03-31,WELL,Real Estate,Real Estate,1.2483446303042574,2,1.7068940899343268,0.03980237403175167,-1.0812385076865545
2025-03-31,AMD,Information Technology,Information Technology,1.2264605897404681,1,1.9940657007439455,-0.20341461324252166,-0.353520459713026
2025-03-31,SHEL.L,Energy,Energy,1.1355895473129867,1,0.8328598225069148,2.2454124467124537,-0.9339558223317357
2025-03-31,MNST,Consumer Staples,Consumer Staples,1.0799066363734073,1,1.6471015957679846,-0.6032341122515156,-1.061462506814598
2025-03-31,ULVR.L,Consumer Staples,Consumer Staples,0.9618779699035234,2,0.6018680732111157,2.4367885517488617,-0.5669970781354081
2025-03-31,SSE.L,Industrials,Industrials,0.9172032563977348,4,0.9954493755368304,0.349128930419891,-1.2505392249582918
2025-03-31,AAF.L,Communication Services,Communication Services,0.8930557952085157,1,1.3904067587794897,-0.692881221745242,-0.9869399214493518
2025-03-31,GSK.L,Health Care,Health Care,0.8556714415509875,2,0.5734443405984695,1.7694864741899217,-0.7885377117696073
2025-03-31,BATS.L,Consumer Staples,Consumer Staples,0.8242479998001175,3,0.6677087606005718,1.2558309030870383,-0.8622828141118344
2025-03-31,UNI.MC,Financials,Financials,0.7825368464808036,3,1.4147766241580586,-0.5764419933147036,-0.24479635324454566
2025-03-31,CABK.MC,Financials,Financials,0.7821235142651665,4,1.4708689296617772,-0.5685425659473763,-0.0665533482878774
2025-03-31,LLOY.L,Financials,Financials,0.7735799665814007,5,0.6070622686392367,1.3191668595336477,-0.7275461674556452
2025-03-31,ABBV,Health Care,Health Care,0.7607627992472757,3,1.06894226866908,-0.22731916993618925,-0.8243063601653283
2025-03-31,TJX,Consumer Discretionary,Consumer Discretionary,0.7540975638492273,3,0.9085855511557203,-0.33634701494963803,-1.381078180728614
2025-03-31,BMY,Health Care,Health Care,0.7528041131959984,4,1.3308309357368993,-0.32870806963584015,-0.10023582840513494
2025-03-31,NG.L,Utilities,Utilities,0.7466797470074349,2,0.23380974378061753,2.7926415880697104,-0.2393279156256118
2025-03-31,CNA.L,Utilities,Utilities,0.6935594168551045,3,0.5595803409473442,0.7310609550775203,-1.0579951063559692
2025-03-31,EDV.L,Materials,Materials,0.6844971433746585,2,0.9684710984745023,-0.3023370669138966,-0.8194094883636822
2025-03-31,ORA.PA,Communication Services,Communication Services,0.6537088308269727,2,0.9953112965618931,-0.8960928124021538,-1.1787030768513385
2025-03-31,CHRW,Industrials,Industrials,0.6433800365471172,5,0.9664602453384489,-0.43500007484920505,-0.7525195215694438
2025-03-31,XOM,Energy,Energy,0.6083603752473069,2,1.1332186464116294,-0.35367115353629763,0.0041829094620561506
2025-03-31,NEM,Materials,Materials,0.5937956907020705,3,1.093834474883944,-0.5639427717726344,-0.25141780063115504
2025-03-31,MU,Information Technology,Information Technology,0.5415761437310517,2,1.3280341638935926,-0.3517110413788655,0.9245107316466539
2025-03-31,AMZN,Consumer Discretionary,Consumer Discretionary,0.43363229894197447,4,-0.17391975855839517,2.9816862923058225,0.2917655219207645
2025-03-31,MSFT,Information Technology,Information Technology,0.4259463263077731,3,0.28069904277645974,0.3573465494217171,-0.9302879537877692
2025-04-30,NXT.L,Consumer Discretionary,Consumer Discretionary,2.363086171725519,1,2.8862937152023136,1.6746578014058353,-1.481891911614821
2025-04-30,BA.L,Industrials,Industrials,1.8187072122203891,1,1.7633049692643967,2.0249989706542593,-1.7786221826544972
2025-04-30,TD.TO,Financials,Financials,1.680707178242161,1,2.2581365007575442,-0.44178244719517257,-2.070908836133345
2025-04-30,LAND.L,Real Estate,Real Estate,1.514074430733862,1,1.7490493572619863,2.679592042150416,0.3563679602670648
2025-04-30,PHNX.L,Financials,Financials,1.456412373210167,2,2.288256647948062,-0.22791978092817267,-0.6452117031348222
2025-04-30,ORA.PA,Communication Services,Communication Services,1.3377964590069944,1,2.1883348657157935,-0.8989060832786626,-1.0228837811662537
2025-04-30,SSE.L,Industrials,Industrials,1.3153951896447091,2,1.660792643318205,0.5282123792787236,-1.0663856389902067
2025-04-30,DGX,Health Care,Health Care,1.2956486510140022,1,1.8009036418872995,-0.39415679149412397,-1.4696891209022365
2025-04-30,EDV.L,Materials,Materials,1.2882490368236654,1,2.1907747392628796,-0.43404491060675515,-0.3029658769364443
2025-04-30,UU.L,Utilities,Utilities,1.2546918748354277,1,1.4943148582275116,0.08189968920658243,-1.7086151102880205
2025-04-30,AVGO,Information Technology,Information Technology,1.1748127079076733,1,1.8312904987269107,0.0015374645161615865,-0.3786545788414734
2025-04-30,EN.PA,Industrials,Industrials,1.1318939002956832,3,1.6112463875310123,-0.47049921188234867,-1.296229550767727
2025-04-30,MSFT,Information Technology,Information Technology,1.091188650900778,2,1.0958270173304179,0.45000294561983284,-1.7184592568928039
2025-04-30,SBRY.L,Consumer Staples,Consumer Staples,1.0764793958836638,1,1.5437263205148402,-0.36523646339780796,-1.1164544812716068
2025-04-30,RY.TO,Financials,Financials,1.0682233069498386,3,1.3170867985990709,-0.41342498056245786,-1.8032811195144378
2025-04-30,CAH,Health Care,Health Care,1.0537372408632701,2,1.4750405820406356,-0.38023698513885557,-1.2238014433332989
2025-04-30,TJX,Consumer Discretionary,Consumer Discretionary,1.046799064661605,2,1.3998684591698904,-0.3004762240719782,-1.3348661698703321
2025-04-30,FE,Utilities,Utilities,1.0302391273354463,2,1.2939317643996313,-0.47711658499910187,-1.7465169284774393
2025-04-30,NEM,Materials,Materials,1.0007196767372584,2,1.4595900124033034,-0.5001628876340187,-1.1249912341104005
2025-04-30,ROST,Consumer Discretionary,Consumer Discretionary,0.9843343500666292,3,1.3662947581708027,-0.4215689558207896,-1.2443564316415272
2025-04-30,NG.L,Utilities,Utilities,0.9349548988018932,3,0.4501603790452343,2.795841883632178,-0.5284514732415848
2025-04-30,DLR,Real Estate,Real Estate,0.8407635200551273,2,1.1381962703116562,-0.2144241176563148,-1.0036529069969833
2025-04-30,LLY,Health Care,Health Care,0.8132818947329228,3,1.2320377302960241,-0.0024387533460843835,-0.3727350361226262
2025-04-30,RR.L,Industrials,Industrials,0.7791707459272192,4,-0.23953772154351977,3.826171142382173,-0.7882957518844825
2025-04-30,HLMA.L,Industrials,Industrials,0.7456241669904768,5,0.9553736815562215,-0.08007862205002049,-0.9420784123337406
2025-04-30,STX,Information Technology,Information Technology,0.720368995358675,3,1.2496099148705528,-0.5664553378957387,-0.4194705700774554
2025-04-30,ULVR.L,Consumer Staples,Consumer Staples,0.6800158748625521,2,0.14292329585391636,2.246755482309668,-0.7245540044413433
2025-04-30,LLOY.L,Financials,Financials,0.5966514707252963,4,0.19356029855779353,1.257884754467585,-1.1446917034855157
2025-04-30,LH,Health Care,Health Care,0.588669043253838,4,0.8219796018716867,-0.40066281877420035,-0.8780692294283304
2025-04-30,MPC,Energy,Energy,0.5883685817656821,1,1.304201241230426,-0.4821306811338021,0.4886301337290656
2025-04-30,UNI.MC,Financials,Financials,0.5878804561051286,5,0.8591578033803692,-0.5799632083547813,-0.941892078739317
2025-04-30,EBAY,Consumer Discretionary,Consumer Discretionary,0.5590015177696543,4,0.6483412774164481,-0.4342353256128231,-1.28421908221175
2025-04-30,FRES.L,Materials,Materials,0.5351390298769619,3,0.9073700649329886,-0.2689236154207114,-0.22250857000655525
2025-04-30,VOD.L,Communication Services,Communication Services,0.500213235990025,2,0.11386941445756212,1.5777206944858275,-0.5817372420916108
2025-04-30,FTI,Energy,Energy,0.44266139758414846,2,1.5102238004760042,-0.5023695476026682,1.8149948659046022
2025-04-30,CA.PA,Consumer Staples,Consumer Staples,0.37994828101567324,3,0.4429085946999732,-0.6469787157561425,-1.2179943367345893
2025-05-31,JCI,Industrials,Industrials,1.886898597967025,1,2.826658028084066,-0.3753763637649316,-1.3298952693478596
2025-05-31,RR.L,Industrials,Industrials,1.5811133269962458,2,0.9861292267757599,4.109885186264242,-0.8372937683897084
2025-05-31,HCA,Health Care,Health Care,1.5430393385713659,1,2.3510361151878563,-0.3392753188388324,-1.0013636661320922
2025-05-31,MNG.L,Financials,Financials,1.5378055767801577,1,2.0055004596880486,-0.1317303679277433,-1.8042568727643868
2025-05-31,URW.PA,Real Estate,Real Estate,1.5302563268617868,1,2.2430099801204966,-0.7167822776151276,-1.6390339715625724
2025-05-31,SMIN.L,Industrials,Industrials,1.3719333574138968,3,1.8563520016620483,-0.006422444836008388,-1.2970332269193474
2025-05-31,DIS,Communication Services,Communication Services,1.2836620344610938,1,1.9729986038951073,-0.509162538232141,-1.0084768988522888
2025-05-31,BARC.L,Financials,Financials,1.234002614578959,2,1.2443059695391507,1.7025371788015964,-0.7345579854757482
2025-05-31,ENGI.PA,Utilities,Utilities,1.2170093644664686,1,1.9381387773959138,-0.493112585033082,-0.7637430751776836
2025-05-31,CAH,Health Care,Health Care,1.1434577053850816,2,1.6339132483069465,-0.3687483719066031,-1.1842971539111722
2025-05-31,BK,Financials,Financials,1.136046007822323,3,1.972929787944897,-0.5080642022320916,-0.26950487750901475
2025-05-31,SEE,Materials,Materials,1.1077778421779954,1,1.7504552826386588,-0.6286855853916237,-0.9162089483656246
2025-05-31,REP.MC,Energy,Energy,1.0235128435343266,1,1.3585263618710641,-0.520453142226752,-1.5624382742851932
2025-05-31,RKT.L,Consumer Discretionary,Consumer Discretionary,1.0034621697966932,1,0.41378351086300486,2.4261013787562344,-1.349858937638217
2025-05-31,TSCO.L,Consumer Staples,Consumer Staples,0.9896300450004287,1,1.0775888392851904,0.5054735874704532,-1.2099101196761186
2025-05-31,MNST,Consumer Staples,Consumer Staples,0.9748601236671799,2,1.6536291220910704,-0.5986543566919669,-0.512067608754655
2025-05-31,RL,Consumer Discretionary,Consumer Discretionary,0.8715808181798738,2,1.7045923463028319,-0.4951353377668827,0.2607376102422445
2025-05-31,TD.TO,Financials,Financials,0.8543948457302327,4,1.2048349765594397,-0.47870904867818515,-1.1361783476510299
2025-05-31,NXT.L,Consumer Discretionary,Consumer Discretionary,0.8393629391412719,3,0.5043800333119536,1.5247947980686996,-1.158879797701799
2025-05-31,AVGO,Information Technology,Information Technology,0.8328378257616272,1,1.2522279251335517,-0.09651104846105911,-0.5040164018685406
2025-05-31,BRBY.L,Consumer Discretionary,Consumer Discretionary,0.8324757263820054,4,1.7546782104804215,0.052864126492896624,1.1545201260241338
2025-05-31,AZN.L,Health Care,Health Care,0.8231433205409796,3,-0.15760878516532145,3.849884661096987,-0.7386582971038753
2025-05-31,STX,Information Technology,Information Technology,0.7501289643643214,2,1.5088026448209428,-0.5615167442314952,0.21424636840972644
2025-05-31,NVDA,Information Technology,Information Technology,0.7244529049832112,3,0.3086331708696261,2.948170305621279,0.25180529331410134
2025-05-31,GLEN.L,Materials,Materials,0.7188997744261209,2,0.19434107198550926,2.0228673429264084,-0.9886083132476678
2025-05-31,LIN,Materials,Materials,0.7089947275218756,3,0.7951547530089753,-0.47412959830277124,-1.6336389768852235
2025-05-31,LAND.L,Real Estate,Real Estate,0.6899088148770222,2,0.37745454136250234,2.740547748759691,0.42336729846208715
2025-05-31,MPC,Energy,Energy,0.67137073173771,2,1.4253737788427814,-0.48411973293892074,0.4351479449008734
2025-05-31,INCY,Health Care,Health Care,0.6570461235108294,4,0.9212230779881135,-0.40663018379057403,-0.92819156738038
2025-05-31,SRE,Utilities,Utilities,0.6553952191575738,2,1.0322675900099367,-0.4455453216459196,-0.6257186474039791
2025-05-31,ROK,Industrials,Industrials,0.646245895845672,4,0.607959324962138,-0.402910028981447,-1.8102615333233931
2025-05-31,ENR.DE,Industrials,Industrials,0.6222404092891243,5,1.1020989962416072,-0.4204855622035837,-0.22539061992438308
2025-05-31,SDR.L,Financials,Financials,0.589801451868464,5,0.774569100812796,-0.41333900374255916,-1.0386389606464914
2025-05-31,UU.L,Utilities,Utilities,0.48553747473997094,3,0.8883079025583077,0.08461473439715206,0.32185106837222066
2025-05-31,BATS.L,Consumer Staples,Consumer Staples,0.38830387969726055,3,-0.022745700730976415,2.3818457766031047,0.3720892759238727
2025-05-31,VOD.L,Communication Services,Communication Services,0.37488294395655697,2,0.33015800127535805,1.4435201819685861,0.5595794660118752
2025-06-30,FTI,Energy,Energy,1.568734375258014,1,2.4201826650657265,-0.5176497986915125,-1.1007736797844039
2025-06-30,DIS,Communication Services,Communication Services,1.4000042690058567,1,2.091179082475665,-0.5436111321726229,-1.2700952297749126
2025-06-30,AMZN,Consumer Discretionary,Consumer Discretionary,1.3008573484079047,1,1.0120792670601388,3.0627995085721778,-0.40524943228692856
2025-06-30,TSCO.L,Consumer Staples,Consumer Staples,1.2876332134648243,1,1.568386761203782,0.4874049629885121,-1.245600820724263
2025-06-30,ILMN,Health Care,Health Care,1.2852789256524815,1,2.1570698924556724,-0.4043369253381927,-0.3595218762335825
2025-06-30,ENGI.PA,Utilities,Utilities,1.2561194755171432,1,1.8168929319637077,-0.5075004306922241,-1.3374190123868173
2025-06-30,FRES.L,Materials,Materials,1.141506849051063,1,1.9494890914746046,-0.2507318300955856,-0.10979880092708638
2025-06-30,HLMA.L,Industrials,Industrials,1.1233366077972309,1,1.590623218915973,-0.04687495125431887,-0.8916883334925542
2025-06-30,CAT,Industrials,Industrials,1.0493256928999193,2,1.696223835846956,-0.3177454651703237,-0.47570242212905267
2025-06-30,GS,Financials,Financials,1.0276345981969737,1,1.664411053476823,-0.3245447126094496,-0.46948454316384847
2025-06-30,STX,Information Technology,Information Technology,0.9800150159322485,1,1.5182522398085885,-0.5929034619749199,-0.9382218222103971
2025-06-30,C,Financials,Financials,0.9284880046513415,2,1.3524522517982671,-0.4101973692375393,-0.9952806370994454
2025-06-30,FM.TO,Materials,Materials,0.8969253449658858,2,1.3136222076630262,-0.6264560837144673,-1.1702161855548179
2025-06-30,JPM,Financials,Financials,0.870164924822455,3,1.1328315824531607,-0.09567200500517584,-1.0480018817579684
2025-06-30,WDC,Information Technology,Information Technology,0.8595506323768076,2,1.6769647585614567,-0.612858582433413,0.12028253136691865
2025-06-30,CAH,Health Care,Health Care,0.8572217472473825,2,1.3858814458863642,-0.37622851683866093,-0.5046929154164809
2025-06-30,PWR,Industrials,Industrials,0.8294541381770144,3,1.5094167340316844,-0.4185897116751414,-0.0376102004651601
2025-06-30,LH,Health Care,Health Care,0.8212916129679502,3,1.3859733178964004,-0.4089097223058475,-0.3574478334563966
2025-06-30,INFO,Industrials,Industrials,0.8195008047425617,4,1.2516153036524271,-0.4997349160932471,-0.8423930288487739
2025-06-30,MNG.L,Financials,Financials,0.7916750950407903,4,0.9434863236407506,-0.07179932442880588,-1.1997158287105052
2025-06-30,EVRG,Utilities,Utilities,0.7881741840576713,2,1.2284371958193014,-0.48706223001883675,-0.7426215628492892
2025-06-30,MSFT,Information Technology,Information Technology,0.7727274138348074,3,0.5822947023315038,0.5034796320376107,-1.6132733301419144
2025-06-30,HLT,Consumer Discretionary,Consumer Discretionary,0.7696946503757521,2,1.0518112549895364,-0.34224462589150606,-1.0352841128016574
2025-06-30,TD.TO,Financials,Financials,0.7553816916045188,5,1.0371781302150185,-0.5409021655003855,-1.206276232877924
2025-06-30,RR.L,Industrials,Industrials,0.7504609709036048,5,0.2799972263141607,3.316744785741464,0.40443161016592216
2025-06-30,BATS.L,Consumer Staples,Consumer Staples,0.7421172648700061,2,0.36207091492493154,2.1421107620794313,-0.4822628174958046
2025-06-30,LAND.L,Real Estate,Real Estate,0.6847969202493049,1,0.13432647089228358,2.6296104615040305,-0.39139472706564343
2025-06-30,SPG,Real Estate,Real Estate,0.6655288234920077,2,1.0944209096286481,-0.3866681477973922,-0.43104953637148613
2025-06-30,ADM,Consumer Staples,Consumer Staples,0.6454652303975729,3,1.4506014411745087,-0.6513709656729595,0.4731072058627023
2025-06-30,BRBY.L,Consumer Discretionary,Consumer Discretionary,0.6396824581634848,3,1.4625451139543217,0.14024278636764745,1.3294658374131882
2025-06-30,NG.L,Utilities,Utilities,0.6340000686045915,3,-0.2586890895750508,2.7714731327255318,-1.1745944790225775
2025-06-30,ENI.MI,Energy,Energy,0.6336153515778787,2,0.7562307833354233,-0.5156913284723026,-1.4150757363554267
2025-06-30,GLEN.L,Materials,Materials,0.6156635492287659,3,0.11220300140819944,2.090890519629566,-0.6508182222896649
2025-06-30,HAS,Consumer Discretionary,Consumer Discretionary,0.5846380742850142,4,1.2584672517364908,-0.5005960774711834,0.351615306313217
2025-06-30,HOLX,Health Care,Health Care,0.4876233921724852,4,0.8063174410459464,-0.39800127808220276,-0.4171659158067896
2025-06-30,VOD.L,Communication Services,Communication Services,0.258704373739986,2,-0.3763996610482293,1.5769993748193218,-0.8457214770252958
2025-07-31,BATS.L,Consumer Staples,Consumer Staples,2.207333468402074,1,2.5347922445102844,2.4696890052355136,-0.962601603244001
2025-07-31,BK,Financials,Financials,2.095172283150527,1,3.081383043957733,-0.5679972549017999,-1.7997095387812356
2025-07-31,AZN.L,Health Care,Health Care,1.7496774289008679,1,1.4212455088324267,3.8129469756950365,-0.6717036423120222
2025-07-31,TPR,Consumer Discretionary,Consumer Discretionary,1.6246044278509564,1,2.4336115128456837,-0.3949877996405901,-1.217175400358321
2025-07-31,CAT,Industrials,Industrials,1.4854779682667412,1,2.2698244289200518,-0.25130436602700407,-0.8692209206005548
2025-07-31,STAN.L,Financials,Financials,1.3333863359869624,2,1.3872143344339,1.2137148902515833,-1.2915737863815293
2025-07-31,ULTA,Consumer Discretionary,Consumer Discretionary,1.2655225356236897,2,1.9690379458064697,-0.43386765153458806,-0.8543664922336275
2025-07-31,ENI.MI,Energy,Energy,1.225233342877784,1,1.7028172917615572,-0.5403829836084817,-1.5580978227127305
2025-07-31,RIO.L,Materials,Materials,1.2176513280983075,1,1.1113630080710295,1.9990493989212126,-0.7551182173572368
2025-07-31,NVDA,Information Technology,Information Technology,1.1920676948599906,1,1.0323719264797229,2.904624015617738,0.041401320756953484
2025-07-31,CMI,Industrials,Industrials,1.1897902719643647,2,1.9217088138370868,-0.42696074673299056,-0.6107856650435542
2025-07-31,SHEL.L,Energy,Energy,1.0787170755214603,2,0.7575357088580282,2.221016069177502,-0.899962181855714
2025-07-31,JNJ,Health Care,Health Care,1.0609723795667967,2,1.4262299747506424,-0.1917053137621897,-1.2178772873442463
2025-07-31,GOOGL,Communication Services,Communication Services,1.0182547459635314,1,0.9667515441268174,1.7239669934611879,-0.46705210397601676
