,date,initial_capital,investment_cost,investment_value,cash,net_capital,P&L,percentage_change
1220,2025-12-05,1000000,1281018.6189,1467702.5551,25476.00890000012,1493178.564,493178.564,0.493179
1221,2025-12-08,1000000,1281018.6189,1456573.627,25476.00890000012,1482049.6359,482049.6359000001,0.48205
1222,2025-12-09,1000000,1281018.6189,1452822.3989,25476.00890000012,1478298.4078,478298.4077999999,0.478298
1223,2025-12-10,1000000,1281018.6189,1453559.598,25476.00890000012,1479035.6069,479035.6069,0.479036
1224,2025-12-11,1000000,1281018.6189,1459008.4729,25476.00890000012,1484484.4818,484484.48179999995,0.484484
1225,2025-12-12,1000000,1281018.6189,1457873.783,25476.00890000012,1483349.7919,483349.79190000007,0.48335
1226,2025-12-15,1000000,1281018.6189,1469106.6923,25476.00890000012,1494582.7012,494582.7012,0.494583
1227,2025-12-16,1000000,1281018.6189,1455917.1335,25476.00890000012,1481393.1424,481393.1424,0.481393
1228,2025-12-17,1000000,1281018.6189,1458407.4457,25476.00890000012,1483883.4546,483883.45460000006,0.483883
1229,2025-12-18,1000000,1281018.6189,1460613.1976,25476.00890000012,1486089.2065,486089.2065000001,0.486089
1230,2025-12-19,1000000,1281018.6189,1456906.9991,25476.00890000012,1482383.008,482383.0079999999,0.482383
1231,2025-12-22,1000000,1281018.6189,1459911.5722,25476.00890000012,1485387.5811,485387.58110000007,0.485388
1232,2025-12-23,1000000,1281018.6189,1464449.7341,25476.00890000012,1489925.743,489925.743,0.489926
1233,2025-12-24,1000000,1281018.6189,1470813.5223,25476.00890000012,1496289.5312,496289.5312000001,0.49629
1234,2025-12-25,1000000,1281018.6189,1470813.5223,25476.00890000012,1496289.5312,496289.5312000001,0.49629
1235,2025-12-26,1000000,1281018.6189,1471288.9104,25476.00890000012,1496764.9193,496764.91929999995,0.496765
1236,2025-12-29,1000000,1281018.6189,1472811.2441,25476.00890000012,1498287.253,498287.253,0.498287
1237,2025-12-30,1000000,1281018.6189,1474527.6361,25476.00890000012,1500003.645,500003.645,0.500004
1238,2025-12-31,1000000,1281018.6189,1465572.7864,25476.00890000012,1491048.7953,491048.7953000001,0.491049
1239,2026-01-01,1000000,1281018.6189,1465572.7864,25476.00890000012,1491048.7953,491048.7953000001,0.491049
1240,2026-01-02,1000000,1281245.0137,1454785.9833,47174.054500000115,1501960.0378,501960.03780000005,0.50196
1241,2026-01-05,1000000,1281245.0137,1440573.7882,47174.054500000115,1487747.8427000002,487747.84270000015,0.487748
1242,2026-01-06,1000000,1281245.0137,1454458.1327,47174.054500000115,1501632.1872,501632.18720000004,0.501632
